url,title,salary,experiment,degree,location,industry,so_luong,gender,jd,requirement,benefit
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-dich-vu-vien-thong-fpt-tai-binh-thanh-thu-duc-phong-van-di-lam-ngay-hoac-ho-tro-viec-lam-sau-dich-tp-hcm-100128664.html?svs=max_box,"Nhân Viên Kinh Doanh Dịch Vụ Viễn Thông Fpt (tại Bình Thạnh, Thủ Đức)- Phỏng Vấn Đi Làm Ngay Hoặc Hỗ Trợ Việc Làm Sau Dịch",7 - 17 triệu,Không yêu cầu kinh nghiệm,Trung cấp,TP.HCMBình Dương,Kinh doanhBán hàngBưu chính viễn thông,20,Nam,"•	Tư vấn, giải thích cho khách hàng về dịch vụ do FPT Telecom đang cung cấp; •	Mặt hàng: viễn thông (Internet và Truyền hình) •	Đàm phán, thương lượng, xúc tiến ký kết hợp đồng với khách hàng; •	Tìm kiếm khách hàng tiềm năng, chăm sóc khách hàng sau bán hàng và phát triển thị trường; •	Làm việc tại văn phòng hoặc theo yêu cầu, hướng dẫn của quản lý trực tiếp;NƠI LÀM VIỆC: • 155 Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, TP HCM• 66 Hoàng Diệu 2, Phường Linh Chiểu, Thành Phố Thủ Đức","•	Nam tuổi từ 18-30•	Có phương tiện di chuyển và smartphone;•	Đam mê kinh doanh và kiếm tiền, yêu thích công việc •	Giao tiếp tốt, có kỹ năng thuyết phục•	Ngoại hình dễ nhìn, không nói ngọng, nói lắp;•	Cần cù chịu khó, không ngại công việc phải ra ngoài thị trường.•	Nhanh nhẹn, linh hoạt, giải quyết tình huống tốt.•	Chịu được áp lực cao trong công việc.","•	Chưa có kinh nghiệm sẽ được đào tạo, tham gia Khóa đào tạo Nhân viên kinh doanh chuyên nghiệp, đầy thử thách ngay sau khi đậu phỏng vấn;•	Có nhân viên kèm việc 1 – 1 trong những tháng đầu tiên. Đội ngũ nhân viên văn phòng, trưởng nhóm, trưởng phòng hỗ trợ nghiệp vụ.•	Gói thu nhập tương đương từ 14 - 17 tháng lương quy đổi (Thưởng lương tháng 13, lương kinh doanh, ...).•	Lương cơ bản + hoa hồng + doanh thu. Thu nhập hấp dẫn theo năng lực (thưởng theo doanh số, thưởng quý, thưởng Tết không giới hạn); •	Chế độ nghỉ mát, du lịch hàng năm, nghỉ các ngày lễ tết, dịp đặc biệt của công ty.•	Tưởng thưởng cho 50 cá nhân xuất sắc nhất, tôn vinh và trao giải tại nước ngoài.•	Sôi nổi các hoạt động văn hóa văn nghệ thể dục thể thao hấp dẫn: tân binh, 72 giờ trải nghiệm, teambuilding, thi trạng, hội làng, đá bóng, cầu lông, bơi lội, bóng bàn, bi-a...•	Cơ hội làm việc và thăng tiến ở các vị trí cấp cao, manager tại Tập đoàn Công nghệ hàng đầu Việt Nam với hơn 30.000 nhân viên.•	Bảo hiểm đầy đủ theo luật, bảo hiểm FPT Care (~50 triệu) hàng năm dành riêng cho nhân viên FPT để khám chữa bệnh cho bản thân và người thân.•	Được làm việc trong môi trường trẻ trung, năng động và linh hoạt;•	Được đào tạo, học hỏi và phát triển bản thân, môi trường làm việc có nhiều cơ hội thăng tiến;•	Mua sản phẩm công ty với giá ưu đãi;"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-thi-truong-full-time-part-time-tp-hcm-100129700.html?svs=max_box,Nhân Viên Kinh Doanh Thị Trường (Full Time / Part Time),8 - 15 triệu,Dưới 1 năm,Trung cấp,TP.HCMHà Nội,Kinh doanhPhát triển thị trườngBán hàng,10,Không yêu cầu,"- Chăm sóc khách hàng trên tuyến bán hàng mở rộng phát triển thị trường và bán hàng tại địa bàn được phân công phụ trách- Duy trì các mối quan hệ với khách hàng hiện có tại các địa bàn.- Nắm bắt các sản phẩm mà Công ty đang phát triển, liên hệ và tìm hiểu nhu cầu khách hàng, tư vấn những vấn đề liên quan đến chính sách giá, sản phẩm cho khách hàng.- Tạo mối quan hệ tốt đối với khách hàng, giải quyết các vấn đề liên quan đến sản phẩm và dịch vụ sau bán hàng","- Tuổi từ 18-30- Nhanh nhẹn, nhiệt tình, trung thực- Có phương tiện đi lại- Có kỹ năng giao tiếp, thuyết phục khách hàng và tiếp cận khách hàng tốt- Có trách nhiệm trong công việc và gắn bó lâu dài với công ty.","- Lương + Hoa hồng (Trung bình từ 8.000.000 - 15.00.000 VNĐ/tháng)- Thời gian làm việc: Giờ hành chính trong tuần & sáng thứ bảy- Đồng nghiệp: Thân thiện, cùng hỗ trợ nhau* Phúc lợi:- Thưởng lớn vào các dịp 30/4 và tết Nguyên đán- Thưởng NV ưu tú và thưởng thâm niên cao vào tháng 8 hàng năm- Được hưởng đầy đủ các chế độ Công đoàn khác như: Hiếu, hỷ, ốm đau, thai sản...- Môi trường làm việc năng động, chuyên nghiệp, nhiều cơ hội thăng tiến.- Phụ cấp khác: Cấp phát smartphone, đài thọ toàn bộ chi phí điện thoại, wifi- Được tham gia bảo hiểm ngay khi hết thử việc.- Được đào tạo, trang bị kiến thức, nâng cao kỹ năng và làm việc- Ngày nghỉ: Theo quy định nhà nước"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-thu-nhap-10-30-trieu-thang-ha-noi-100127863.html?svs=max_box,Nhân Viên Kinh Doanh - Thu Nhập 10 - 30 Triệu / Tháng,15 - 20 triệu,1 năm,Trung cấp,Hà NộiBình Dương,Kinh doanhBán hàngTrang thiết bị công nghiệp,6,Không yêu cầu,"- Tiếp cận và xác định nhu cầu khách hàng có quan tâm về sản phầm - Tư vấn, báo giá sản phẩm theo quy trình có sẵn - Đàm phán, thương lượng, thực hiện thủ tục ký kết hợp đồng- Lên lịch chăm sóc định kỳ khách hàng- Được hỗ trợ nguồn khách trên các kênh GG Ads, thị trường, telesale,... (được hỗ trợ các chi phí quảng cáo, chi phí đi thị trường...)- Thực hiện các công việc được giao khác theo yêu cầu Cấp Quản Lý","- Tốt nghiệp Trung Cấp, Cao Đẳng, Đại Học trở lên- Có Laptop - Giao tiếp tốt, ăn nói lưu loát - Có kỹ năng lắng nghe, kỹ năng thuyết phục khách hàng- Thái độ lịch sự, tự tin, thân thiện, xử lý tình huống linh hoạt- Chăm chỉ, có trách nhiệm trong công việc và muốn gắn bó lâu dài với công ty(*) Ưu tiên có kinh nghiệm bán các ngành hàng kỹ thuật(*) Đối với ứng viên Không yêu cầu kinh nghiệm, sẽ được đào tạo từ đầuĐịa điểm làm việc tại: VPGD Hà Nội : Tòa C, Vinaconex2, KĐT Kim Văn Kim Lũ, P Đại Kim, Q Hoàng Mai, Hà NộiVPGD Thuận An: Số 143B QL13, Khu phố Đông Ba, P Bình Hòa, Thuận An, Bình DươngThời gian làm việc: 8h-17h từ T2-T6 ( nghỉ 2 T7 trong tháng )","- Lương cứng khởi điểm từ 5.000.000 VNĐ + Doanh số + 2.300.000 Phụ cấp = >Thu nhập trung bình từ 10.000.000 đến 30.000.000 ( có thể cao hơn nếu làm tốt)- Trợ cấp điện thoại, xăng xe, web quảng cáo: 2.300.000 đ- Thử việc sau 2 tháng được đóng BHYT, BHXH, BHTN, nghỉ lễ nghỉ phép theo quy định Luật lao động- Được làm việc trong môi trường hòa đồng, thân thiện, chuyên nghiệp, có khả năng thăng tiến cao, có thu nhập cao- Môi trường được làm việc với nhiều tối tác lớn và đối tác nước ngoài, là cơ hội cho các bạn muốn nâng cao khả năng Tiếng Anh và Tiếng Trung.- Được hưởng mọi chế độ phúc lợi theo Luật, được đóng BHXH theo quy định của Luật lao động- Công ty có các chế độ thưởng khác theo quy định của Công ty- Nhiều quyền lợi khác trao đổi khi phỏng vấn"
https://timviecnhanh.com/tuyen-nam-nhan-vien-cargo-operation-tp-hcm-100133154.html?svs=max_box,Nam Nhân Viên Cargo Operation,12 - 15 triệu,1 năm,Cao đẳng,TP.HCM,Du lịch/Nhà hàng/Khách sạnGiao thông/Vận tải/Thủy lợi/Cầu đườngXuất - Nhập khẩu/Ngoại thương,2,Nam,"- Giám sát hàng hóa- Theo dõi, kiểm soát danh sách các lô hàng trên các hãng bay- Lập kế hoạch và gửi kế hoạch chất xếp hàng hóa trên các chuyến bay- Giám sát hàng hóa tại kho hàng và sân đỗ tàu bay- Chuẩn bị chứng từ và nhập dữ liệu cho các lô hàng trên các chuyến bay- Thực hiện các công việc được phân công theo từng thời điểm- Phối hợp với các nhóm khác để giải quyết vấn đề / sự cố phát sinh* Nơi phỏng vấn và làm việc: VP TransViet Cargo, 108 Hồng Hà, P.2, Q. Tân Bình, HCM* Thời gian làm việc:- Làm việc theo ca (8 tiếng/ca)- Trực Lễ + Tết - Linh hoạt theo phân công và lịch trực của Trưởng bộ phận","- Nam- Trình độ Tốt nghiệp Cao đẳng- Ngoại ngữ Tiếng Anh (nghe, nói, đọc, viết) tốt- Chuyên ngành Kinh tế, ngoại thương, hàng không- Kinh nghiệm Không yêu cầu- Cẩn thận, chính xác- Phát âm rõ ràng, không ngọng- Có khả năng giao tiếp tốt, tự tin- Có logic tốt và chịu được áp lực công việc- Có khả năng làm việc độc lập cũng như phối hợp nhóm- Có tinh thần trách nhiệm, tận tụy với công việc- Thẳng thắn, nhiệt tình, ham học hỏi- Làm việc ổn định","Lương thử việc Thoả thuận khi phỏng vấnLương chính thức Thỏa thuận sau khi kết thúc thời gian thử việc và vượt qua các đợt đánh giáTrực Lễ + Tết (có chế độ thưởng và nghỉ bù sau Lễ + Tết)Sau 2 tháng thử việc, nếu đáp ứng tốt nhu cầu công việc, 2 bên sẽ tiến hành:- Ký Hợp Đồng Lao Động 11 tháng, 1 năm và Không Xác Định Thời Hạn- Bắt đầu tính phép- Được tham gia BHXH, BHTN, BHYT- Được hưởng đầy đủ các chế độ phúc lợi theo quy định của Pháp luật và công ty- Được đào tạo kỹ năng chuyên môn, nghiệp vụ theo yêu cầu của công việc- Được làm việc trong môi trường chuyên nghiệp, thân thiện"
https://timviecnhanh.com/tuyen-nhan-vien-tu-van-telesales-chot-don-truc-chat-box-luong-cung-8-trieu-thu-nhap-tu-20-25-trieu-thang-tp-hcm-100128020.html?svs=max_box,"Nhân Viên Tư Vấn, Telesales (Chốt đơn - Trực Chat Box) - Lương Cứng 8 Triệu, Thu Nhập Từ 20-25 Triệu / Tháng",20 - 25 triệu,1 năm,Trung cấp,TP.HCM,Kinh doanhChăm sóc khách hàngHành chính/Thư ký/Trợ lý,5,Không yêu cầu,"- Trực chatbox, fanpage, dùng data nóng để thực hiện các cuộc gọi tư vấn với Khách hàng- Thực hiện cuộc gọi đến khách hàng từ nguồn dữ liệu được cung cấp để tư vấn sản phẩm sữa dinh dưỡng.- Cung cấp thông tin về sản phẩm, giới thiệu các chương trình khuyến mãi đến khách hàng- Đảm bảo tính chính xác và kịp thời của các thông tin trên báo cáo và hệ thống* Thời gian làm việc: Thứ Hai đến Thứ 7 (8:30 sáng - 5:30 chiều )* Địa điểm làm việc: Lầu 4, Tòa nhà Pico Plaza, 20 Đường Cộng Hòa, phường 12, Quận Tân Bình, Tp.HCM","- Ít nhất 1 năm kinh nghiệm làm nhân viên bán hàng qua điện thoại, nhân viên bán hàng, chăm sóc khách hàng- Định hướng phát triển trong ngành telesales, dịch vụ khách hàng- Giọng nói rõ ràng, dễ nghe- Tự tin, trao đổi lưu loát, xử lý tình huống linh hoạt- Có khả năng làm việc ngoài giờ","- Lương cứng 8.000.000 đồng/tháng và thưởng KPI (tổng thu nhập từ 15 - 20 triệu/tháng)- Lương tháng 13, xét tăng lương 1 lần/năm.- Thưởng Contest tháng, Contest quý, Contest năm cho các bạn Top Performance- Được đào tạo kỹ năng trước khi bắt đầu làm việc- Được công ty cung cấp máy tính và điện thoại làm việc.- Được đóng bảo hiểm và hưởng mọi quyền lợi theo luật lao động.- Tiệc sinh nhật, quà kết hôn, các chuyến du lịch, team building..."
https://timviecnhanh.com/tuyen-nhan-vien-cham-soc-khach-hang-telesale-tp-hcm-100130500.html?svs=max_box,Nhân Viên Chăm Sóc Khách Hàng -Telesale,10 - 25 triệu,1 năm,Trung cấp,TP.HCM,Chăm sóc khách hàngHành chính/Thư ký/Trợ lýBán hàng,4,Nữ,"- Công ty có hỗ trợ Khách hàng mới từ Marketing online- Khai thác khách hãng cũ- Chào giá, tư vấn các vấn đề về sản phẩm và dịch vụ, đàm phán giá để chốt hợp đồng, đơn hàng.- Xử lý giao hàng và thu hồi công nợ khách hàng.- Chăm sóc khách hàng định kỳ - Phối hợp với các bộ phận khác để hoàn thiện các quy trình công việc cũng như xây dựng các kế hoạch marketing hiệu quả.- Lập báo cáo công việc hàng tuần và kế hoạch hoạt động cho tuần kế tiếp .- Thời gian làm việc: Từ thứ 2 đến trưa thứ 7. Từ 8h00 đến 17h00- Địa chỉ làm việc: Số 11-13 Đường 49B, Phường Thảo Điền, Quận 2, TPHCM","- Nam/Nữ có ít nhất 01 năm kinh nghiệm trở lên.(Có kinh nghiệm trong ngành bao bì giấy) - Ưu tiên nữ có kinh nghiệm telesale- Tốt nghiệp trung cấp trở lên, chuyên ngành: Quản trị kinh doanh, Kinh tế.- Có kiến thức tốt về hiểu được nhu cầu khách hàng.- Có khả năng chịu áp lực cao trong công việc.- Kỹ năng làm việc nhóm, khả năng giải quyết công việc tốt- Cẩn thận, trung thực, nhiệt tình trong công việc và có sức khỏe tốt- Tự tin mạnh dạn giao tiếp tốt","- Lương từ 10-20 triệu (trao đổi khi phỏng vấn). - Môi trường làm việc trẻ, thân thiện, chuyên nghiệp.- Cơ chế đánh giá năng lực của nhân viên chuẩn xác, tạo điều kiện thăng tiến ở nhiều vị trí khác nhau trong công ty- Các chế độ theo Luật lao động: BHXH, BHYT, BHTN.- Hàng năm được đi du lịch.- Có cơ hội học tập, đào tạo nâng cao nghiệp vụ."
https://timviecnhanh.com/tuyen-chuyen-vien-tu-van-dich-vu-phan-mem-thu-nhap-tb-12-15-trieu-thang-ha-noi-100130078.html?svs=max_box,Chuyên Viên Tư Vấn Dịch Vụ Phần Mềm (Thu Nhập Tb:12-15 Triệu / Tháng),12 - 15 triệu,Dưới 1 năm,Trung cấp,Hà Nội,Kinh doanhBán hàngSinh viên/Mới tốt nghiệp/Thực tập,5,Không yêu cầu,"- Liên hệ với khách hàng tiềm năng, tư vấn về sản phẩm phần mềm KiotViet (Được hỗ trợ danh sách khách hàng tiềm năng).- Demo Phần mềm cho khách hàng dùng thử qua online- Tư vấn, báo giá gói phần mềm phù hợp với nhu cầu khách hàng.- Chốt đơn, ký hợp đồng sử dụng phầm mềm và hỗ trợ khách hàng sau bán.- Gặp gỡ trực tiếp Khách hàng khi cần thiết.","- Tốt nghiệp Trung cấp trở lên.- Yêu cầu ứng viên có khả năng tiếp thu phần mềm tốt.- Kỹ năng giao tiếp, xử lý tình huống tốt.- Có máy tính xách tay & phương tiện đi lại.- Có kinh nghiệm từ 03 tháng qua vị trí bán hàng, telesales là 1 lợi thế.","- Thu nhập = lương cứng + Thưởng KPIs (trung bình từ 12-17tr/tháng và có thể cao hơn tùy theo năng lực, kinh nghiệm của từng ứng viên).- Lương cứng không áp KPI.- Lương cứng up to 8tr/ tháng theo năng lực- Xét duyệt tăng lương 3 tháng 1 lần.- KPIs theo doanh thu phần mềm và phần cứng, thưởng nóng, thưởng năm (up to 20%).- Được hưởng các quyền lợi và chế độ theo luật quy định (Các ngày nghỉ Lễ/ Tết, được đi du lịch hàng năm cùng Công ty)- Được đóng BHXH, BHYT, ..... theo quy định hiện hành.- Có nhiều cơ hội thăng tiến lên coacher trong thời gian 6 tháng – 1 năm.- Môi trường làm việc chuyên nghiệp, trẻ trung, năng động, có nhiều cơ hội phát triển bản thân."
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-ha-noi-100132144.html?svs=max_box,Nhân Viên Kinh Doanh,15 - 20 triệu,2 năm,Không yêu cầu,Hà Nội,Kinh doanhBán hàngChăm sóc khách hàng,2,Không yêu cầu,"- Tìm kiếm khách hàng, khai thác thông tin dự án xây dựng.- Làm báo giá, đàm phán ký kết hợp đồng (Sẽ được Giám Đốc kinh doanh hỗ trợ);- Theo dõi và thực hiện hợp đồng đến khi thu hồi công nợ;- Làm việc tại Văn phòng Hà Nội;- Có xe ô tô đi giao dịch khách hàng.","- Nam, Nữ (Tuổi từ 24-35)- Ngoại hình ưa nhìn; Ưu tiên ứng viên có từ 2 năm trở lên trong lĩnh vực kinh doanh vật liệu xây dựng và mặt hàng nội - ngoại thất.- Đam mê, yêu thích lĩnh vực kinh doanh đặc biệt là bán hàng kênh Dự án.","- Thu nhập lên tới 20.000 USD/năm- Được làm việc trong môi trường chuyên nghiệp, cạnh tranh và năng động; - Có phụ cấp điện thoại và công tác phí; - Đóng BHXH, BHYT, BHTN theo quy định Nhà nước; - Hưởng chế độ đãi ngộ, phúc lợi của Công ty.- Có cơ hội thăng tiến trong công việc."
https://timviecnhanh.com/tuyen-shopee-hcm-nhan-vien-cham-soc-khach-hang-ca-dem-tp-hcm-100130900.html?svs=max_box,Shopee HCM - Nhân Viên Chăm Sóc Khách Hàng - Ca Đêm,7 - 10 triệu,Dưới 1 năm,Trung cấp,TP.HCM,Chăm sóc khách hàngKinh doanhHành chính/Thư ký/Trợ lý,20,Không yêu cầu,"ĐỊA ĐIỂM VÀ THỜI GIAN LÀM VIỆC:- Địa chỉ làm việc: Tòa nhà Scetpa, 19A Cộng Hòa, P.12, Q. Tân Bình, TP. Hồ Chí Minh- Thời gian làm việc: Làm việc từ 22h00 đến 06h00, 8h/ngày, 6 ngày/tuần. Nghỉ 01 ngày bất kỳ trong tuần- Tiếp nhận và giải đáp thắc mắc cho khách hàng các vấn đề liên quan đến sàn thương mại điện tử Shopee..- Ghi nhận và chuyển thông tin đến các phòng ban liên quan để hỗ trợ cho khách ...",- Tối thiểu 6 tháng kinh nghiệm CSKH- Tuổi từ 18 đến 32.- Tin học cơ bản.- Tốt nghiệp THPT trở lên,"- Thu nhập: từ 8.190.000 (Lương CB + phụ cấp + KPI).- Hợp đồng lao động và Bảo hiểm đầy đủ theo luật lao động.- Lương tháng thứ 13.- Xét tăng lương 1 lần/năm.- Xét thưởng hàng tháng.- Tặng quà vào các dịp Lễ, Tết trong năm.- Tổ chức sinh nhật, team building, các chuyến du lịch, tặng quà kết hôn,…"
https://timviecnhanh.com/tuyen-nu-nhan-vien-chung-tu-xuat-nhap-khau-logistics-hang-nhap-forwarder-tp-hcm-100126821.html?svs=max_box,Nữ Nhân Viên Chứng Từ Xuất Nhập Khẩu - Logistics (Hàng Nhập Forwarder),8 - 12 triệu,1 năm,Cao đẳng,TP.HCM,Xuất - Nhập khẩu/Ngoại thươngNgoại ngữHành chính/Thư ký/Trợ lý,3,Nữ,"Các công việc liên quan đến làm chứng từ hàng nhập:- Liên hệ trao đổi với khách hàng, kho, đại lí và hãng tàu, các đối tác khác để xử lý các công việc.- Theo dõi các đơn hàng và giải quyết khi gặp sự cố..- Làm B/L, booking, submit SI, VGM, D/O, Mainifest, debit… trên hệ thống phần mềm.- Có thể làm thêm chứng từ hàng xuất nếu được yêu cầu","- Tốt nghiệp Đại học, Cao đẳng trường Kinh tế, Ngoại thương, Hàng Hải.- Ít nhất 01 năm kinh nghiệm làm chứng từ hàng nhập.- Tiếng Anh đọc, viết, nghe tốt là một lợi thế.- Năng động, chịu được áp lực, chịu khó học hỏi và có khả năng giao tiếp tốt.",- Thu nhập: Từ 8 - 12 triệu. Thỏa thuận tùy theo năng lực- Hàng năm được công ty cho đi du lịch trong và ngoài nước .- Hưởng chế độ chính sách theo nhà nước và lương tháng 13 và 14 vào cuối năm
https://timviecnhanh.com/tuyen-nhan-vien-telesale-kinh-doanh-luong-toi-12-trieu-ha-noi-100129910.html?svs=max_box,Nhân Viên Telesale - Kinh Doanh Lương Tới 12 Triệu,6 - 12 triệu,Không yêu cầu kinh nghiệm,Không yêu cầu,Hà Nội,Kinh doanhBán hàngBưu chính viễn thông,10,Không yêu cầu,"- Tư vấn, giải thích cho khách hàng về dịch vụ do VTVCAB đang cung cấp;- Mặt hàng: viễn thông (Internet và Truyền hình)- Chuyên viên khách hàng doanh nghiệp, nhân viên Kinh doanh- Telesale tư vấn khách hàng tham gia sử dụng dịch vụ Truyền hình Cáp, đầu thu HD, Internet của VTVcab tại Hà Nội- Chăm sóc các khách hàng có sẵn của công ty- Tìm kiếm, phát triển các khách hàng mới (hộ gia đình, nhà nghỉ khách sạn, chung cư, dự án, …)- Làm việc tại văn phòng hoặc theo yêu cầu, hướng dẫn của quản lý trực tiếp;Nộp hồ sơ trực tiếp tại:Tòa nhà VTVCab - Tầng 10 tòa nhà VIT 519 Kim Mã - Ba Đình - Hà NộiLiên hệ: 0968877101 anh HiếuEmail: trunghieu12@vtvcab.vn"," Nam/Nữ ; - Độ tuổi: 22 đến 35 tuổi; - Có phương tiện đi lại và liên lạc.- Giao tiếp tốt, có kỹ năng thuyết phục- Ngoại hình dễ nhìn, không nói ngọng, nói lắp;- Đam mê kinh doanh và kiếm tiền, yêu thích công việc- Tốt nghiệp PTTH trở lên, sinh viên, ưu tiên các ứng viên đã tốt nghiệp các Trường Trung Cấp, Cao Đẳng, Đại học các chuyên ngành: kinh tế, thương mại, QTKD, Marketing.- Ưu tiên những ứng viên có kinh nghiệm có kinh nghiệm làm trên 1 năm.- Nhanh nhẹn, linh hoạt, giải quyết tình huống tốt.- Chịu được áp lực cao trong công việc.","- Thu nhập: 6 - 12 triệu/tháng- Được hỗ trợ trong quá trình đào tạo, học việc, thử việc.- Có nhiều cơ hội thăng tiến trong nghề nghiệp.- Thu nhập ổn định, hấp dẫn. Được làm việc trong môi trường trẻ trung, năng động, chuyên nghiệp.- Được tham gia các khóa đào tạo về sản phẩm dịch vụ và kỹ năng làm việc. Được tham gia các hoạt động phong trào, có giải thưởng cho những người có thành tích cao.- Thời gian làm việc: full time/part time (thỏa thuận khi phỏng vấn).- Cơ chế lương: Có lương cứng và lương theo doanh số + hỗ trợ xăng xe, điện thoại, công tác phí + thưởng theo doanh số, thưởng tháng/quý năm.- Ký hợp đồng lao động, đóng bảo hiểm theo quy định của nhà nước.- Được làm việc trong môi trường trẻ trung, năng động và linh hoạt;- Được đào tạo, học hỏi và phát triển bản thân, môi trường làm việc có nhiều cơ hội thăng tiến;- Mua sản phẩm công ty với giá ưu đãi;- Sôi nổi các hoạt động văn hóa văn nghệ thể dục thể thao hấp dẫn: tân binh, 72 giờ trải nghiệm, teambuilding, thi trạng, hội làng, đá bóng, cầu lông, bơi lội, bóng bàn, bi-a..."
