url,title,company,salary,experiment,degree,so_luong,industry,location,level,jd,benefit,requirement
https://vieclam24h.vn/nhan-vien-kinh-doanh/chuyen-vien-phat-trien-thi-truong-kenh-dai-ly-linh-vuc-camera-it-c159p73id100127495.html?svs=max_box,"Chuyên Viên Phát Triển Thị Trường Kênh Đại Lý - Lĩnh Vực Camera, IT",Công Ty Cổ Phần Nhà An Toàn,10 - 15 triệu,1 năm,Cao đẳng,2,Bán hàngĐiện tử viễn thôngNhân viên kinh doanh,Hà Nội,Chuyên viên- nhân viên,"Nhà An Toàn là công ty chuyên phân phối các Thiết bị an ninh: Camera giám sát, Camera hành trình, Kiểm soát ra vào,....Hiện tại với hơn 5.000 đại lý phân phối, Nhà An Toàn cần tuyển Nhân viên Phát triển thị trường với chi tiết công việc như sau:- Nghiên cứu thị trường, đối thủ cạnh tranh. Chủ động đề xuất kế hoạch phát triển mạng lưới phù hợp từng giai đoạn.- Chăm sóc khách hàng hệ thống đại lý hiện tại đồng thời tìm kiếm và phát triển khách hàng mới trong khu vực phụ trách.- Là cầu nối triển khai các chương trình mới, sản phẩm mới của công ty tới khách hàng.- Gặp mặt trực tiếp hoặc Liên hệ qua điện thoại, email chào bán hàng cho các đại lý tại thị trường được phân công phụ trách quản lý.- Phối hợp chăm sóc khách hàng trong thời gian đầu (ít nhất 2 tháng), bàn giao lại khách hàng cho bộ phận bán hàng.- Phối hợp với các bộ phận khác tổ chức, triển khai chương trình workshop khi phát sinh.","- Thu nhập: Lương chặn tối thiểu từ 10-15 triệu theo kinh nghiệm.Lương cơ bản + phụ cấp (ăn trưa, xăng xe, điện thoại) + Phụ cấp công tác + Phụ cấp lái xe + Hoa hồng + Lương Hiệu quả công việc- Ăn trưa tại công ty. Được công ty trang bị đầy đủ phương tiện làm việc máy tính, điện thoại.- Có xe ô tô của công ty phục vụ đi công tác.- Cơ hội làm việc taị một trong các công ty đứng đầu ngành nhập khẩu và phân phối thiết bị an ninh -CCTV tại Việt Nam.- Thường xuyên tham gia các khóa học trau dồi chuyên môn, phát triển nghề nghiệp- Thu nhập cạnh tranh. Hưởng đầy đủ các chế độ Bảo hiểm, khám sức khỏe theo qui định.- Thưởng lễ, tết, thưởng cuối năm, nghỉ mát, tổ chức thường niên hàng tuần. Các hoạt động tập thể, thể thao nâng cao đời sống tinh thần cho nhân viên.","- Độ tuổi: 23 – 29 tuổi.- Có bằng B2. Biết lái xe ô tô phục vụ cho công việc khi đi công tác.- Tốt nghiệp Cao đẳng, Đại học khối ngành Kinh tế, Quản trị kinh doanh,Điện tử viễn thông...- Ưu tiên ứng viên có kinh nghiệm sale các sản phẩm công nghệ, camera, thiết bị IT...- Tự tin giao tiếp và kỹ năng đàm phán, xử lý tình huống linh hoạt.- Chăm chỉ, trung thực và cẩn thận trong công việc.- Có nguyện vọng làm việc lâu dài tại công ty.- Chủ động, tinh thần trách nhiệm cao trong công việc."
https://vieclam24h.vn/ban-hang/nhan-vien-ban-hang-c113p73id100130966.html?svs=max_box,Nhân Viên Bán Hàng,Công Ty TNHH Xuất Nhập Khẩu Và Thương Mại Open Store,5 - 7 triệu,Dưới 1 năm,Trung cấp,5,Bán hàngHành chính - Văn phòngTư vấn,Hà Nội,Chuyên viên- nhân viên,"- Tư vấn bán hàng tại cửa hàng hoặc qua các kênh Fanpage, zalo, điện thoại...- Quản lý hàng hóa tại cửa hàng, đóng gói, trưng bày hàng hoá, vệ sinh cửa hàng, quầy, tủ bày hàng.- Sắp hàng cho khách, cân hàng, tính tiền, thu tiền bán hàng.- Các công việc khác theo yêu cầu của quản lý.- Địa điểm làm việc tại một trong các cơ sở sau:+ Open7 Store Kiot 50 toà nhà VP5 bán đảo Linh Đàm, p Hoàng Liệt, Hoàng Mai, HN+ Open7 Store kiot 2 toà C Vinaconex 2 KĐT Kim Văn Kim Lũ, p Đại Kim, hoàng Mai, HN","- Thu nhập từ 5- 7tr/tháng.- Làm việc theo ca: 7h-15h, 14h-22h.- Cơ hội làm việc trong môi trường năng động, có cơ hội thăng tiến lên cửa hàng trưởng hoặc các vị trí cao hơn.- Được xét tăng lương định kỳ.- Tham gia các hoạt động đào tạo, team building.- Phỏng vấn và đi làm ngay nếu đạt yêu cầu- Công việc ổn định và lâu dài.- Đóng bảo hiểm nếu có nhu cầu","- Có kinh nghiệm bán hàng, thu ngân.- Kỹ năng giao tiếp, tư vấn khách hàng tốt, ngoại hình ưa nhìn, không nói giọng địa phương.- Kinh nghiệm sử dụng máy tính và phần mềm bán hàng.- Chăm chỉ, có tinh thần trách nhiệm cao trong công việc."
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-maketing-ho-tro-kinh-doanh-c159p73id100131203.html?svs=max_box,Nhân Viên Maketing (Hỗ Trợ Kinh Doanh),Công ty TNHH MTV Xuất Nhập Khẩu Trung Thái Hà Nội,15 - 20 triệu,1 năm,Cao đẳng,2,Bán hàngMarketing - PRNhân viên kinh doanh,Hà Nội,Chuyên viên- nhân viên,"- Tìm kiếm, khai thác khách hàng tiềm năng cho các sản phẩm & dịch vụ công ty đang cung cấp.- Xây dựng và quản lý vận hành hệ thống các kênh Maketing online (website, fanpage, youtube, zalo)- Check Plan chiến lược Marketing quảng cáo GG Ads, Facebook Ads : đề xuất các phương án tối ưu hiệu quả- Theo dõi kết quả các chiến dịch, báo cáo hàng tuần cho cấp quản lý, đưa ra các phương án nâng cao chất lượng maketting online.- Tổng hợp, phân tích dữ liệu data thu về từ các chiến dịch quảng cáo- Quản lý, bàn giao data khách hàng cho bộ phận liên quan- C63-04, Lk 19, Khu C, Geleximco, Dương Nội, Hà Đông, Hà Nội","- Mức Lương : tổng thu nhập 15-20 triệu/tháng- Làm hành chính. nghỉ chiều thứ 7 & Chủ nhật.- Cung cấp trang thiết bị đầy đủ để phục vụ công việc.- Được đóng BHXH, BHYT, BHTN,- Được hưởng các chính sách phúc lợi theo quy định của công ty : nghỉ lễ, du lịch","- Có kiến thức và kinh nghiệm 6 tháng - 1 năm trong mảng Digital Marketing và các công cụ Marketing Online: Google Adwords, Facebook Ads, Zalo.- Tư duy phân tích, logic và khả năng đánh giá khách quan.- Có khả năng tìm kiếm, phân tích thông tin tốt.- Ham học hỏi, không ngại thử thách bản thân.- Có khả năng làm việc độc lập và chịu được áp lực cao trong công việc."
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-sale-admin-c159p73id100130857.html?svs=max_box,Nhân Viên Sale Admin,Công Ty TNHH Vitalia Home And Kitchen Việt Nam,7 - 10 triệu,2 năm,Đại học,1,Quản trị kinh doanhKiến trúc - TK nội thấtNhân viên kinh doanh,Hà Nội,Chuyên viên- nhân viên,"- Lên lịch trình các dự án, theo dõi các thay đổi, truyền đạt thông tin tới các bên liên quan để thực hiện công việc- Nắm thông tin về các sản phẩm của công ty, lập báo giá, giới thiệu sản phẩm đến đối tác và khách hàng.- Soạn thảo, chuẩn bị hồ sơ, hợp đồng bán hàng.- Làm việc với các nhà cung cấp để báo giá, vật liệu mẫu, và xử lý đơn hàng / hợp đồng.","- Đầy đủ chế độ bảo hiểm theo quy định BHXH, BHYT, BHTN...- Chế độ khen thưởng và phúc lợi: lễ, tết, lương tháng 13- Môi trường làm việc năng động- Được hưởng chế độ nghỉ phép năm (12 ngày phép/năm)- Chế độ xem xét tăng lương mỗi năm một lần- Hoa hồng hưởng theo doanh số công ty","- Ưu tiên ứng viên Tốt nghiệp ĐH các chuyên ngành liên quan đến kinh doanh, kiến trúc, nội thất- Có ít nhất 2 năm kinh nghiệm, có tư duy nhạy bén, ham học hỏi- Kỹ năng làm giao tiếp tốt, kỹ năng làm việc độc lập và làm việc nhóm.- Tiếng Anh/ Tiếng Trung giao tiếp được- Thành thạo tin học văn phòng"
https://vieclam24h.vn/thuc-pham-do-uong/nhan-vien-phuc-vu-c173p122id100126603.html?svs=max_box,Nhân Viên Phục Vụ,Sâm chú Sả,5 - 7 triệu(+ Hoa hồng từ 5% đến 15%),Chưa có kinh nghiệm,Không yêu cầu,10,Làm bán thời gianSinh viên làm thêmThực phẩm - Đồ uống,TP.HCM,Chuyên viên- nhân viên,"- Thực hiện đúng tất cả các quy trình có sẵn bao gồm các quy trình nấu nước sâm, chào khách hàng, ghi nhận đơn hàng, gửi đơn hàng cho khách hàng- Thực hiện các công việc khác theo yêu cầu của cấp trên","- Lương thưởng hoa hồng 5% - 15% nếu đạt mốc doanh thu- Phụ cấp bữa ăn, nước giải khát miễn phí cho nhân viên mỗi mỗi ca làm việc.- Thưởng vé xem phim và team building mỗi tháng,...","- Nam nữ, độ tuổi từ 18 - 24"
https://vieclam24h.vn/ke-toan-kiem-toan/chuyen-vien-ke-toan-tai-chinh-c118p73id100127841.html?svs=max_box,Chuyên Viên Kế Toán Tài Chính,Công Ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam,10 - 15 triệu,Dưới 1 năm,Đại học,2,Kế toán - Kiểm toánNgân hàngTài chính - Đầu tư,Hà Nội,Chuyên viên- nhân viên,"- Nghiên cứu văn bản, thông tư hướng dẫn liên quan đến công việc kế toán, đọc và hiểu quytrình, quy định, quy chế công ty;- Rà soát/hạch toán hồ sơ mua sắm, chi tiêu nội bộ của Công ty. Thực hiện thanh toán theođúng quy định của Công ty và pháp luật;- Lập báo cáo, cung cấp chứng từ, hồ sơ theo yêu cầu UBCK;- Thực hiện thao tác nghiệp vụ trên phần mềm ứng dụng;- Đối chiếu chi tiết và sổ kế toán hàng ngày;- Lưu trữ, quản lý hồ sơ chi tiêu theo quy định của Công tyỨng viên điền CV theo form này : https://docs.google.com/document/d/1APV0mNK0JFRdZAu_HvyC9g4hPGPlVHkx/edit","- Tham gia đầy đủ BHXH, BHYT, BHTN,... theo quy định pháp luật - Thu nhập hấp dẫn cùng với các chế độ đãi ngộ khác: Thưởng và phúc lợi theo quy định của Công ty.- Cơ hội thăng tiến, được tạo điều kiện tối đa để phát huy hết khả năng.- Môi trường làm việc năng động, chuyên nghiệp và đầy thách thức.- Mức lương thỏa thuận theo năng lực ứng viên","Tốt nghiệp đại học/trên đại học hệ chính quy các trường Đại học công lập có uy tíntrong và ngoài nước, chuyên ngành kinh tế, Kế toán, tài chính, ngân hàng.- Có tư duy logic tốt, khả năng nắm bắt vấn đề nhanh;- Có khả năng nghiên cứu độc lập cũng như làm việc theo nhóm dưới áp lực cao và thể hiện được tính chủ động trong công việc.- Đọc và hiểu quy định, quy trình kế toán, các văn bản pháp luật;- Ưu tiên ứng viên có kinh nghiệm kế toán liên quan đến đấu thầu, có kinh nghiệm trong ràsoát hồ sơ mua sắm của doanh nghiệp…;- Cẩn thận, có trách nhiệm, trung thực, nhiệt tình với công việc, năng động, có khả nănglàm việc độc lập;- Kỹ năng giao tiếp tốt; sử dụng tốt phần mềm kế toán;- Kỹ năng quản lý thời gian, tổ chức công việc hiệu quả;- Sử dụng thành thạo tin học văn phòng; - Độ tuổi không quá 40 tuổi tại thời điểm nộp hồsơ; Sức khỏe tốt.Ứng viên điền CV theo form này : https://docs.google.com/document/d/1APV0mNK0JFRdZAu_HvyC9g4hPGPlVHkx/edit"
https://vieclam24h.vn/ngan-hang/pho-phong-kinh-doanh-von-c154p73id100127801.html?svs=max_box,Phó Phòng Kinh Doanh Vốn,Công Ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam,15 - 20 triệu,3 năm,Đại học,1,Ngân hàngTài chính - Đầu tưTư vấn,Hà Nội,Quản lý cấp trung,"-Xây dựng, phát triển mạng lưới khách hàng tổ chức tín dụng;-Lập phương án vay vốn, làm việc với ngân hàng về các hồ sơ và thủ tục để triển khai xây dựng hạn mức tín dụng;-Đàm phán và thực hiện các giao dịch tiền gửi, tiền vay, giao dịch mua/bán giấy tờ có giá;-Phối hợp thực hiện phát hành trái phiếu của công ty;-Thực hiện cân đối nguồn, kinh doanh nguồn vốn;-Nghiên cứu phát triển các sản phẩm phục vụ hoạt động nguồn vốn;-Thực hiện các báo cáo liên quan tới hoạt động nghiệp vụ của bộ phận và các công việc khác theo yêu cầu của quản lý trực tiếp.Ứng viên điền CV theo form này : https://docs.google.com/document/d/1APV0mNK0JFRdZAu_HvyC9g4hPGPlVHkx/edit","- Tham gia đầy đủ BHXH, BHYT, BHTN,... theo quy định pháp luật - Thu nhập hấp dẫn cùng với các chế độ đãi ngộ khác: Thưởng và phúc lợi theo quy định của Công ty.- Cơ hội thăng tiến, được tạo điều kiện tối đa để phát huy hết khả năng.- Môi trường làm việc năng động, chuyên nghiệp và đầy thách thức.- Mức lương thỏa thuận theo năng lực ứng viên","- Tốt nghiệp Đại học trở lên (loại khá), hệ chính quy, chuyên ngành Tài chính, Ngân hàng, Kinh tế, Kế toán, Kiểm toán, Chứng khoán của các trường đại học công lập trong nước hoặc các trường đại học nước ngoài/ đại học nước ngoài hệ liên kết tại Việt Nam. - Có kiến thức về nghiệp vụ kinh doanh giấy tờ có giá, các sản phẩm kinh doanh giấy tờ có giá; Có kiến thức về kinh tế vĩ mô, tài chính, ngân hàng, chứng khoán - Có kiến thức về phân tích, đánh giá, dự báo các thông tin trên thị trường tiền tệ và chứng khoán - Có ít nhất 3 năm kinh nghiệm (trong đó 01 kinh nghiệm quản lý) làm việc trong lĩnh vực, tài chính, ngân hàng, chứng khoán, kiểm toán, kế toán; - Độ tuổi không quá 40 tuổi tại thời điểm nộp hồsơ; Sức khỏe tốt- Kỹ năng giao tiếp tốt; Kỹ năng đàm phán; Kỹ năng giải quyết vấn đề- Kỹ năng quản lý thời gian, tổ chức công việc hiệu quả- Các yêu cầu về thể chất, điều kiện làm việc: thông minh, nhanh nhẹn, có trách nhiệm, nhiệt tình trong công việc, chịu được áp lực công việc- Kỹ năng làm việc độc lập và làm việc nhóm- Sử dụng thành thạo các chương trình phần mềm văn phòngỨng viên điền CV theo form này : https://docs.google.com/document/d/1APV0mNK0JFRdZAu_HvyC9g4hPGPlVHkx/edit"
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-kinh-doanh-thang-11-di-lam-ngay-tai-tan-binh-c159p122id100130369.html?svs=max_box,Nhân Viên Kinh Doanh (Tháng 11 Đi Làm Ngay Tại Tân Bình),Chi Nhánh Tổng Công Ty Chuyển Phát Nhanh Bưu Điện - Công Ty Cổ Phần Tại Thành Phố Hồ Chí Minh,10 - 15 triệu(+ Hoa hồng từ 1% đến 3%),1 năm,Cao đẳng,10,Bán hàngBưu chínhNhân viên kinh doanh,TP.HCM,Chuyên viên- nhân viên,"- Tiếp thị quảng bá dịch vụ Chuyển phát nhanh của EMS.- Thực hiện công việc giới thiệu sản phẩm, tiếp thị và chào bán các sản phẩm, dịch vụ Chuyển phát nhanh EMS.- Thực hiện đàm phán, ký hợp đồng, chăm sóc khách hàng sử dụng dịch vụ Chuyển phát nhanh.- Quản lý và khai thác danh mục khách hàng được phân công phụ trách theo khu vực.- Báo cáo kết quả thực hiện công việc và thực hiện các công việc khác do quản lý trực tiếp giao.","- Mức lương :Mức lương cứng 5.000.000 vnđ- 7.000.000 vnđ+ Hoa Hồng 3%- Môi trường làm việc thân thiện, chuyên nghiệp.- Cơ hội đào tạo chuyên nghiệp, phát triển nghề nghiệp và bản thân.-Phúc lợi: hỗ trợ tiền điện thoại, cà phê,...","- Ưu tiên người có kinh nghiệm và am hiểu về lĩnh vực vận chuyển.- Có kỹ năng tìm kiếm Khách hàng thực tế, và thông qua Mạng xã hội, các sàn TMĐT, Website, Facebook, các kênh thông tin khác của khách hàng…- Trình độ chuyên môn: Ưu tiên Tốt nghiệp ngành kinh tế hoặc liên quan đến lĩnh vực bưu chính, chuyển phát nhanh, logistic, Marketing, sales…"
https://vieclam24h.vn/ban-hang/chuyen-vien-ban-hang-doanh-nghiep-c113p122id100132114.html?svs=max_box,Chuyên Viên Bán Hàng Doanh Nghiệp,Trung Tâm Kinh Doanh VNPT Thành Phố Hồ Chí Minh- Chi Nhánh Tổng Công Ty Dịch Vụ Viễn Thông,10 - 15 triệu,1 năm,Đại học,20,Bán hàngBưu chínhTư vấn,TP.HCM,Chuyên viên- nhân viên,"1.	Chịu trách nhiệm kinh doanh các sản phẩm dịch vụ về viễn thông, công nghệ thông tin đối với đối tượng khách hàng là Tổ chức, doanh nghiệp.2.	Phân tích dữ liệu, xây dựng và triển khai kế hoạch bán hàng trên tập khách hàng được phân giao và chịu trách nhiệm với doanh số bán hàng thực thu được và bền vững từ khách hàng.3.	Chăm sóc duy trì mối quan hệ với khách hàng để giữ doanh thu và phát triển rộng sang các khách hàng mới.","1.	Lương thử việc 2 tháng đầu: 8.000.000 đ/tháng. 2.	Sau thử việc: Lương theo năng lực và không giới hạn mức lương. Áp dụng lương theo đơn giá % giá trị hợp đồng, không giới hạn mức trần có thể lên đến hơn 100.000.000đ/tháng hoặc hơn. Có thưởng hàng quý/năm, lương tháng 13 theo kết quả kinh doanh.3.	Được làm việc trong môi trường chuyên nghiệp, năng động, chủ động trong công việc. Được trải nghiệm, tiếp cận với các sản phẩm dịch vụ công nghệ 4.0 của VNPT.4.	Có cơ hội thăng tiến cao trong công việc và được tham gia các chương trình đào tạo, học tập bồi dưỡng chuyên môn, nâng cao trình độ, kỹ năng.5.	Chế độ đãi ngộ và cơ chế tạo động lực hấp dẫn, ưu tiên trọng dụng nhân tài theo quy chế quản trị tài năng của Tập đoàn và Tổng Công ty.6.	Hưởng chế độ BHXH, BHYT, BHTN, nghỉ phép năm, nghỉ lễ theo quy định của nhà nước. Có chế độ du lịch, chăm sóc sức khoẻ miễn phí hàng năm và các chế độ khác.","Yêu cầu về bằng cấp, kinh nghiệm1.	Có bằng Đại học, ưu tiên tốt nghiệp các ngành CNTT, Điện tử - Viễn thông, kinh tế, quản trị kinh doanh…2.	Ưu tiên ứng viên có kinh nghiệm bán hàng, tư vấn dịch vụ giải pháp về viễn thông - công nghệ thông tin cho khách hàng doanh nghiệp.3.	Có kiến thức chuyên môn về AI, Data-Analyst, chuyển đổi số là một lợi thế.Yêu cầu về kỹ năng mền1.	Có khả năng lắng nghe để nắm bắt được nhu cầu và tâm lý khách hàng; có khả năng giao tiếp tốt, làm việc nhóm; có kỹ năng thuyết trình trước đám đông.2.	Có kỹ năng tìm kiếm và tổng hợp thông tin nhanh chóng từ Internet. Có kỹ năng phân tích, đánh giá thị trường.3.	Sử dụng thành thạo các phần mềm văn phòng (Excel, Word, PowerPoint).Yêu cầu về thái độ làm việc1.	Chủ động tiếp nhận các công việc mới, làm rõ các vướng mắc và sẵn sàng thay đổi cách làm để hoàn thành mục tiêu.2.	Sẵn sàng hỗ trợ, chia sẻ thông tin, hướng dẫn đồng nghiệp. Tôn trọng đồng nghiệp và khách hàng.3.	Chủ động học hỏi các dịch vụ, kiến thức mới nâng cao năng lực bản thân.Yêu cầu khác1.	Ưu tiên ứng viên dưới 35 tuổi.2.	Có ngoại hình ưa nhìn, ăn mặc gọn gàng, lịch sự, tác phong nhanh nhẹn, chuyên nghiệp.3.	Ưu tiên có khả năng giao tiếp tiếng Anh."
https://vieclam24h.vn/ban-hang/paris-baguette-ha-noi-nhan-vien-ban-hang-thu-ngan-c113p73id100125945.html?svs=max_box,Paris Baguette Hà Nội - Nhân Viên Bán Hàng Thu Ngân,CÔNG TY TNHH PARIS BAGUETTE VIỆT NAM,5 - 7 triệu,Chưa có kinh nghiệm,Trung học,5,Bán hàngKhách sạn - Nhà hàngThực phẩm - Đồ uống,Hà Nội,Chuyên viên- nhân viên,"- Giới thiệu các sản phẩm bánh cho khách hàng.- Trưng bày, sắp xếp bánh gọn gàng.- Vệ sinh cửa hàng đảm bảo không gian sạch sẽ, thoải mái.- Hỗ trợ các công việc pha chế, thu ngân tại cửa hàng- Ứng viên làm việc tại cửa hàng:+ Paris Baguette The Manor Mỹ Đình + Paris Baguette Hoàng Đạo Thúy","- Mức lương hấp dẫn, thử việc hưởng 100% lương- Phụ cấp ăn, phụ cấp đi lại....- Ca làm việc linh hoạt- Thời gian làm việc 8h/ngày, nghỉ 4-5 ngày /tháng- Tham gia BHXH, BHYT, BHTN,… theo đúng quy định của nhà nước- Chế độ phúc lợi tốt (sinh nhật, hiếu / hỉ, picnic, khám sức khỏe định kỳ...), chế độ ngày nghỉ, lễ tết theo luật lao động Việt Nam- Hưởng 12 ngày phép / năm; tháng lương thứ 13- Làm việc trong môi trường năng động, có nhiều cơ hội phát triển năng lực bản thân, cơ hội thăng tiến trong công việc- Tăng lương định kỳ","- Không yêu cầu kinh nghiệm, được đào tạo từ đầu.- Thời gian làm việc:+ Full-time 8h / ngày: ca sáng 6h00-15h00, ca chiều: 14h-23h.- Ứng viên từ 18t-27t⭐️ Ưu tiên các ứng viên có thể làm full-time xoay ca.- Chịu khó, trung thực.- Ngoại hình ưa nhìn- Yêu thích công việc dịch vụ khách hàng.- Có tinh thần học hỏi và cầu tiến cao."
